reviewId,review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,company,year,rating,clean_review,clean_review_len
gp:AOqpTOG8NcvmIC-JsEF6h7-kqpzw1_CL0kRuFbe8OE2haGXwUxvk15-GE9vofUqcCU4mLkt9VXUh03EQIl-7QTs,"Buttons are not responding or taking too much time after last update, please look into that",1,1,3.1.0,2021-04-07 17:14:19,"Hey Jitendra, we request you to update our app to the latest version. It will surely resolve your issue. In case you need any further assistance, do reach out to us at techsupport@acko.com.",2021-07-14 18:46:58,com.acko.android,acko,2021,1,button not respond take much time last update please look,10
gp:AOqpTOG1nGdC-Cfv2WWm5lwnbELly5hILD-sp0rrpnu1Qv2lZsF-bymetyUWx_obecAlW2G7AZcVEqGgVtcwGUY,One of my friend suggested ACKO insurance. I can see very positive reviews really helped me to go for ACKO. Trust me super fast service. I applied my two wheeler insurance in just 3 minutes. Go for ACKO. Thanks u,5,0,3.1.5,2021-05-31 03:13:41,"Hi Vijay,

Thank you for the heartfelt appreciation. It's truly gratifying to know that you had a hassle-free and super-fast buying experience. Have a great day ahead!

Regards,
Team ACKO",2021-05-31 10:26:40,com.acko.android,acko,2021,0,one friend suggest see positive review really help go trust super fast service apply two wheeler minute go thank u,20
gp:AOqpTOFNbZocS0m0oNKJ0q-oXpSJoyZme3_8X2DSqD5GXNVFVyZ5Zbe9aYY_V6yoSh9c-it9C7LRm7RMeuqtLw,Good customer service staff.. Customer friendly staff..,4,0,2.0.10,2020-12-23 17:07:41,"Dear Sameer, we value your appreciation. We strive to make the app more user friendly.

",2020-12-24 16:59:40,icici.lombard.ghi,icici_lombard,2020,0,customer service staff customer friendly staff,6
gp:AOqpTOExZfODDu66k4TOs2HJ8B3daOMzrRnLTBIoHQ3quk8p8GSZsFKenhYY3XBpbR4kyyJSYkHogg64einDQog,"Very bad user experience, not able to add my policys nor updated policy is shown.",1,0,6.8,2020-10-26 10:34:54,"Hi Prasad Vaidya, We deeply regret this unpleasant experience you have. However, going forward rest assured that this won't repeat. Hence, We request you to write your concern to us at ""contactsupport@hdfcergo.com"". Our team will be happy to assist you. Take it easy! :)",2020-10-27 12:09:04,com.pms.activity,hdfc_ergo,2020,1,user experience not able add policys update policy show,9
gp:AOqpTOGR0cXeHRvXFuq404ccRSbZA9yAt4bZeiONtJCWAnU5-8LY37f31UNRrNkVV9sgaS9QFX1pO1nUdiVi6_M,"This is the best one company. Good respond, sppedy claims, efforble low premium prices,",5,0,,2021-05-09 08:04:25,"Hello,

Thank you for this amazing review! It's a pleasure to know that you had a hassle-free experience with us and were impressed with our product offerings. Keep ACKOing!

Regards,
Team ACKO",2021-05-09 08:57:21,com.acko.android,acko,2021,0,one company respond sppedy claim efforble low premium price,9
gp:AOqpTOGmMoTCPCE4LQr4wuRKtKa9-OyKUR63GNOEuH1bDdrFZlvWDSIVOXKio6rfwwg08ebUl_5cohuMB_Rf4A,Worst experience..I tried to upload my claim details thru applications but only 1 document got uploaded and a case no was created I was unable to delete and create a new case. I reached out to customer care and they asked me to send the details over email and the struggle was that my email was ignored and the application on the system was considered and it took 2 months for them to figure out the issue and I had to send documents over email may be more then 3 to 4 times I got my money aft 2mths,1,3,2.0.23,2021-03-15 14:00:02,"Dear Sam, we apologize for the inconvenience you had to face. We request you to share your claim number or policy number along with contact details at iltakecare@icicilombard.com. Our team will look into the matter. Thanks!",2021-03-15 19:32:03,icici.lombard.ghi,icici_lombard,2021,1,experiencei try upload claim detail thru app document got upload case no create unable delete create new case reach customer care ask send detail email struggle email ignore app system consider take month figure issue send document email may time get money aft mth,44
gp:AOqpTOEk2ar7Y2eK38BtPJJMoiKObqpz1gy_8oZ3UQLxpr6383OFCqRhSGHVWFJNipQa5tqry7ypDpkSWkXwuhE,Too much time takes to load the application even after update. I am surprised that what kind of upates developers provide to user!!!! HDFC is a big brand. Please don't spoil the name by providing such kind of service.,1,1,7.7,2021-03-22 22:31:48,,,com.pms.activity,hdfc_ergo,2021,1,much time take load app even update surprised kind upate developer provide user big brand please not spoil name provide kind service,22
gp:AOqpTOF23-5INMtO6Uer1AYDwDp6eoU77TAkJ0P6dC-4ceUqCN_8EOfuPZ0YwyFUvDsH_oUxHXNVYzzF3S2yTA,Outstanding Wonderful experience.,4,0,9.9,2020-09-26 15:04:43,,,com.ba.cp.controller,bajaj_allianz,2020,0,outstanding wonderful experience,3
gp:AOqpTOHk0OkdzDEcuJqQBAOoTuALOuxL1XZ4reZ_EeiXr-UQ3TXbIxcLnOAkSJ0odzmAviR4wN4nlIotAW1az1Y,HDFC ERGO App should provide adequate details after linking and the back end customer care are least bothered and hopeless careless least bothered services by the hdfc company even no coutesy to inform by email or by sms for intimating notification for the apollo health insured existing customer new policy number after the hdfc company taken over.only feature says what interest the company take cares on insured person.settlement amount is curtailed as per their own wish no intimation also.than,1,0,7.1,2020-11-15 08:09:29,"Hi Manjunath Byrapur, We apologize for the inconvenience caused. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times. Take it easy! :)",2020-11-20 12:10:34,com.pms.activity,hdfc_ergo,2020,1,app provide adequate detail link back end customer care least bothered hopeless careless least bother service company even no coutesy inform email sm intimate notification health insure exist customer new policy number company take overonly feature say interest company take care insure personsettlement amount curtail per wish no intimation alsothan,50
gp:AOqpTOFPsp9n8iLEYEyEyVSUNbNeL8AZxU9H2FadO_NVz56AE4w2KeAGXMBr3dRbJIflYR-1UVvxNG4WFNDzEq0,Good aap for quick motor insurance,5,0,2.1.7,2020-11-28 18:40:56,"Hey Pramod, Thank you for appreciating our app. Regards, Team ACKO",2020-11-28 19:08:32,com.acko.android,acko,2020,0,aap quick motor,3
gp:AOqpTOHNHalZlcLzqMWRaGZiPlzhw3-JetXKTbrDzlb5OwYi_FHY0YXFzeqHsoaj38jZTVGCp93fKTLawR5iTw,Customer ko baat karne ki koi suvidha nahin h,2,0,10.3,2020-10-18 07:36:59,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at bagichelp@bajajallianz.co.in.",2019-10-29 19:26:14,com.ba.cp.controller,bajaj_allianz,2020,1,customer ko baat karne ki koi suvidha nahin h,9
gp:AOqpTOGByqJMTPiWOWhyFFFKFHXs3OIwBhE_m360To8m8fiAtLnK5c1-EjKzmp4Jc6UQrPb3HmQcPL5ChajFqA,Unable to download...simply its lodaing and rotating,1,0,,2021-05-01 15:03:54,,,com.ba.cp.controller,bajaj_allianz,2021,1,unable downloadsimply lodaing rotate,4
gp:AOqpTOGtjN-WLywYR8F7halUIyo05WBP5xD-rfPbRhJSuNvOvvjOkIw64823gulrCMsy9s0ZJmAWWzCETtgnCr0,"Very bad app , hey hdfc after using your app I will think many times before recommending your insurance seevuce to others.",1,0,,2021-04-04 23:12:23,"Hi Manish Puraswani, Sincere apologies for the trouble. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this.
We will provide the best resolution for the issue faced by you.

Take it easy! :)",2021-04-07 09:47:45,com.pms.activity,hdfc_ergo,2021,1,app hey use app think many time recommend seevuce,9
gp:AOqpTOHFjVSjSBCZuLQBhOneFBMt6wqOwgB5hHFXriQ3UTaCzhrONpvpUGfC6ZaaU0Q020Dp2NP_6Ad-eaAvyg,"Installed and followed onscreen instructions, after entering the registered phone number the app freezes on ""loading"" or some similar message, dose not go any further",1,1,4.6,2019-10-19 12:00:08,Could you please uninstall the app and try again. Please reach out to us bagichelp@bajajallianz.co.in if the issue persists.,2019-10-29 09:38:21,com.ba.cp.controller,bajaj_allianz,2019,1,instal follow onscreen instruction enter register phone number app freeze loading similar message dose not go far,17
gp:AOqpTOHjrDK9IOJexLt_-6LzZvX2MhQyDKqH-HiXUwPr0-_aMsARitSkHUYiqUp7Us58kZWWgQao0VihGl0UH3k,When i ll link my policy in this app.. Its showing invalid policy,1,0,7.10,2021-06-08 07:03:34,"Hi Venugopal Bhandari, We are sorry for the inconvenience caused.
Please share the issue faced by you at ""contactsupport@hdfcergo.com"" along with you're registered contact details. We will fix it and update you.

Take it easy! :)",2021-06-09 10:07:09,com.pms.activity,hdfc_ergo,2021,1,link policy app show invalid policy,6
gp:AOqpTOFJcg04sPetrhDvZ-i0RAbIvsyz5GR4tZMKDwDILEYAyayLhxW45mrHypowBEesBn730v845yO8RtdXtw,Unable to get policy documents,1,0,12.8,2021-01-31 10:23:22,,,com.ba.cp.controller,bajaj_allianz,2021,1,unable get policy document,4
gp:AOqpTOG9OwmQQg-PHpvT7Iq7jYezQ-qsdsKSOxXDhaCIy1ic-_fqEbZIhxJFa2CXRl0gws0CthQIX3eavdSO1g,Very useful for all policy holders,5,0,,2019-11-21 12:15:18,,,com.ba.cp.controller,bajaj_allianz,2019,0,useful policy holder,3
gp:AOqpTOEL4xgz5ElJ2miHKh6HneZB5u3CX6hIGWj8YpxO7uk50oBSL8bYnQK8PidUjTN_XtiYbX4GG9BBV-DllrQ,"Bakwas app, open hi n hota, all time in processing. Not work properly.",1,0,7.6,2021-03-11 09:02:23,,,com.pms.activity,hdfc_ergo,2021,1,bakwa app open hi n hota time processing not work properly,11
gp:AOqpTOEknW5Zlo4wKLHAigRUWPrNRXqHo1jX9wZSiu7gs1GgTDCL_oAjYwa0_zAqsnyfkNtTVvF1dWG3j1HwAQ,Very bad app... I have 4 policies with icici Lombard but this app could not retrieve any of them...,1,0,,2021-04-17 12:26:16,"Dear Adarsha, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-04-17 19:49:28,icici.lombard.ghi,icici_lombard,2021,1,app policy app could not retrieve,6
gp:AOqpTOG15BWAsCUj0oxafxZiTOHFtCPX_ouDnmFKMrvTyl_gRWZCBYjcigdSv2XQV2FT8VVKOIcqf5m-_-UXoWs,Worse app.. Please fix the issue its not working.... You should be more careful before making such kind of transition. Older one we can't use and the newer one is not working,1,0,7.8,2021-04-15 17:18:44,"Hi Shubham Yadav, Sincere apologies for the trouble. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this.
We will provide the best resolution for the issue faced by you.

Take it easy! :)",2021-04-30 12:49:41,com.pms.activity,hdfc_ergo,2021,1,app please fix issue not work careful make kind transition old one not use new one not work,18
gp:AOqpTOFkLFxfaB4XcL2_IHbzieZcFr2Alb9U0q7iKG36I1oKa0nZbA6kwyPWrmE8PBeFGAxhP1PdqiC-CDWG5fw,Every time after application installed policy no asked we have required to search with mobile number,4,0,7.4,2021-02-05 18:34:05,,,com.pms.activity,hdfc_ergo,2021,0,every time app instal policy no ask require search mobile number,11
gp:AOqpTOGR7cQZrfXKSljvfXg-n7Tb8Y2JwuJrlQR-sKu1b84fF1E9O8ZBjLqCj002YJhVEoWl9vb0QXW2wlAjeA,It's very good. Few improvements required to make it more user friendly. Introduce an option for OPD claim documents upload.,5,0,2.0.15,2021-01-22 16:19:32,"Dear Abhishake, Thanks for the feedback. Our team is constantly working on making your experience better. Till then we would like you to explore the other features available in the app.",2021-01-23 18:54:25,icici.lombard.ghi,icici_lombard,2021,0,improvement require make user friendly introduce option opd claim document upload,11
gp:AOqpTOF2PnrRnzD7w_ptoez6r-iiBL_TCEzmxpXVGjQTHWJuwVIGEMR43fj0ef9aGHGxryj_tP1nAM-SPoF2wRg,So simple use and best price,5,0,3.1.5,2021-05-31 08:58:36,"Hi Shekhar,

Thank you for the kind appreciation!

Regards,
Team ACKO",2021-05-31 09:28:32,com.acko.android,acko,2021,0,simple use price,3
gp:AOqpTOFLru8eTOuIVuOYRVYAg3EZG0QODkvIcpYDnrjUEo1zIub0TtEMljwiJLFTTBEilnQmta-T1JM2Zn5EUM4,Easy to apply and less price compared to other policies,5,1,2.1.4,2020-11-19 02:26:50,"Hey, Thank you for your kind appreciation! Regards, Team ACKO",2020-11-19 07:00:14,com.acko.android,acko,2020,0,easy apply less price compare policy,6
gp:AOqpTOFweausoAVyGsPCesruxPN6e7aIHzCb5GrZ9nmzE3jIqtOuw3L6Z3wpl_ZE2g8ZD3dLxWgC86WR0lWJmg,Try so many times to put otp but show fail to get response . Very very poor quality app. Even government app do well. I'm feel so bad that why I'm Mnp to bajaj alliance,1,0,4.8,2019-10-23 23:57:49,"Hi, 
Sorry about the inconvenience. The issue with registration has been sorted out. You should be able to register seamlessly. If you have any other trouble, please contact us on bagichelp@bajajallianz.co.in and include your mobile number.",2019-10-26 08:20:08,com.ba.cp.controller,bajaj_allianz,2019,1,try many time put otp show fail get response poor quality app even government app well feel mnp,18
gp:AOqpTOGolS9m7Pm3-JIw8dzfhNkXa7pM17zIwkUmkdHqgLKMuwdWTY6WhqVv5Y_CHv9Q5G42ZBxjev5obx7rlk8,Worst app ever seen. Claim does not shows. Even policy detail not shows after opening of app.,1,0,7.6,2021-02-24 23:10:05,,,com.pms.activity,hdfc_ergo,2021,1,app ever see claim not show even policy detail not show opening app,13
gp:AOqpTOHcznpDKogmvjdc53hQE30fMugXu4IVpiMsKoqaiA78PDb4xD8sdlDI35jGeuF3oqxRmKGCb59wFuruhQ,Thia app is user friendly valid,5,3,2.0.40,2021-08-23 14:22:23,"Dear Khan, Thank you so much for your valuable feedback.

",2021-08-24 17:47:06,icici.lombard.ghi,icici_lombard,2021,0,thia app user friendly valid,5
gp:AOqpTOGaJ5X528_zHZtWof_0-0IYxy7JquqdukccLTjhZSA52oAqYU9sWR_alpDHb5W_jqFNBnwtaDthpW7aqfc,"Please put POLICES tab first and NOT HOME. Usually when we open the app, the FIRST thing we want to see is OUR POLICY and not the screen to Buy a new Policy.",4,0,2.0.2,2020-07-20 15:29:57,"Hi Alan, 

Thank you for your suggestion. We will try and incorporate it in the upcoming version.

Regards,
Team Acko",2020-07-20 16:24:54,com.acko.android,acko,2020,0,please put police tab first not home usually open app first thing want see policy not screen buy new policy,20
gp:AOqpTOG8_QwExuH0xR-ux9OYyH3AnZDgfpIZSrC1neS6FwpjWBahz2ae4H53tMBHM41O8Vupye2DkOy4WNiQT2I,"Although review is asked for the app but writing this for overall Acko experience.For new insurance buyers,STRICTLY NOT RECOMMENDED TO BUY THRU ACKO. 1.Extremely poor network of garages in city like Bangalore. 2.They will issue policy without checking basic points like availability of critical spares. 3.No ownership for claim.Since they could not repair my car in their preferred workshop,I have supported them to get it repaired at my own workshop.",1,70,2.1.14,2021-02-11 07:49:08,"Hello,

We regret to know you feel this way. Request you to please write to us at hello@acko.com regarding your concern along with your contact number so that we can assist you further.

Regards,
Team ACKO",2021-02-11 08:25:42,com.acko.android,acko,2021,1,although review ask app write overall experiencefor new buyersstrictly not recommend buy thru extremely poor network garage city like bangalore issue policy without check basic point like availability critical spare no ownership claimsince could not repair car preferred workshopi support get repair workshop,43
gp:AOqpTOFz2Y3Y1FjgNkc2Bc1e6S8YL04befboWzdnifHWTHlhZ3HdgrrHJDFwk0Hlzk6wl_NyH2nK5vxBhyE24w,Technology makes your life so easier and quicker. This is a very amazing app with different features that solves your health insurance-related concerns.,5,0,,2020-04-08 21:40:43,"Dear Khushi, thank you. We strive to make our app user-friendly and are glad you had a good experience. Happy we could be of assistance to you!",2020-04-09 15:03:02,icici.lombard.ghi,icici_lombard,2020,0,technology make life easy quick amazing app different feature solve health insurancerelate concern,13
gp:AOqpTOEoysPmHFJgnCYiKRSoDXLtsQ05Otz2CEK2P-UTpp7rkitVnYcMA2TFJcWxkagRp0Nh5bW3Lbq3oJc6Iw,very good app was able to renew my policy in one click,5,0,3.4,2019-03-14 12:56:38,,,com.ba.cp.controller,bajaj_allianz,2019,0,app able renew policy one click,6
gp:AOqpTOFS9e2q7y6UvNV7Uksnu7hgYi32MyePxDfAfpskmWJZeUqlxPgWC9NIxKn41-2p8JTnk8gez1zTo-APIWY,"Nice! But very unfortunate that, after approval of my request for cancellation of my policy, the company still tend and do deduct my account credit without my consent. I need immediate explainstion for this. When i got the call i told them I don't want to continue any more but they still insist. And do automatically without my approval. What is this.",1,4,5.9,2020-01-04 22:31:54,"Hi Sangluai Ngaihte, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern.
Take it easy! :)",2020-01-07 14:28:16,com.pms.activity,hdfc_ergo,2020,1,unfortunate approval request cancellation policy company still tend deduct account credit without consent need immediate explainstion get call tell not want continue still insist automatically without approval,27
gp:AOqpTOEeVuyLY8oOF8vwVhfz-9dlsIjvNX5Hmvjm8C6U7xVOVVi0UPYt_TYOpkXNdCUrYs8e_FmPimtFAnLWYw,Best app.. easy to access and very helpful.,5,0,2.0.31,2021-05-18 16:25:02,"Dear Falak, Thank you so much for your valuable feedback.
",2021-05-18 19:58:20,icici.lombard.ghi,icici_lombard,2021,0,app easy access helpful,4
gp:AOqpTOFxjGKOZ7a9jWBEROVA91eKoC6KzuMSp--85DAMhV-T1W9MOk7u1vZ3pGPyPcbKm-UieiC3QSuy3UDtIYM,Very very slow..... Pages just loading... Never ending.....,1,0,7.6,2021-02-20 18:21:36,,,com.pms.activity,hdfc_ergo,2021,1,slow page loading never end,5
gp:AOqpTOEtDdnKF4OwXo_yH7KciJDxtBFQPBjyxNGOy-mc6fbCcPoQQSKgMhqeImJKytk76wLiaCqTrydz7SGzsQ,"Good aap , all policies at one place ... like the idea ... keep developing...",5,0,2.0.19,2021-02-15 21:12:38,"Dear Dindayal, thanks for your feedback and we value your appreciation.

",2021-02-16 15:28:05,icici.lombard.ghi,icici_lombard,2021,0,aap policy one place like idea keep develop,8
gp:AOqpTOHLVNBxbW8L1vED7lRTLD_nY3qfznId1LGqaoSefjmr6LnxsQc95N3DCb1u02ISSRsr2JfTxAwuu3B36w,Kabhi na nibayeh vaadeh...bus insurance leneh keh time kareh badhi badhi bateein. Very rude investigation officers and extremely poor responses..,1,0,,2021-07-15 11:58:41,"Dear Hemang, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-07-16 09:50:49,icici.lombard.ghi,icici_lombard,2021,1,kabhi na nibayeh vaadehbus leneh keh time kareh badhi badhi bateein rude investigation officer extremely poor response,17
gp:AOqpTOE1rvrDfg0MNGW92FQ4m12DSJB48CFuPmn2X_QtwvYoBYfmxCf8GE9FlthGu78M2yj-RWcYzrd9feGrsw,Bakwaas app Fraud company At the time of selling policy too many promises & when it reach to claim everything will be 0000000,1,4,3.4,2019-03-08 09:34:05,"Hello, apologies for the inconvenience. Request you to please share a brief of your query on mobile.support@bajajallianz.co.in in order to serve you better.",2019-03-08 10:17:08,com.ba.cp.controller,bajaj_allianz,2019,1,bakwaas app fraud company time sell policy many promise reach claim everything,12
gp:AOqpTOFA0pSFviwTZvw6UlJNcHL1zMnAsGXCqmeI-2-lSR-E-EWlIXsX5JGjaNo7VS_Pl9iT12WcRMjgs-c8JlQ,I am unable to change the idv,1,0,1.0.1,2020-01-10 22:03:12,"Hi,
We are sorry for the inconvenience caused. Kindly share your concern along with the error screenshot at jatin.bhagat@acko.tech for further assistance.",2020-01-15 12:16:22,com.acko.android,acko,2020,1,unable change idv,3
gp:AOqpTOGgUlG-sUtT872Rpo-RM37nUN_srJx4WiquGXi0dpfFRG84mCoWzYWha63tpaudRZQaSWmAMEqfQ8S3sik,"No response from acko since 4 days, as my car insuance got expired and need to renewal it but no response from acko..",1,1,2.0.1,2020-07-14 10:33:06,"Hi Avinash, 

We are extremely sorry for the inconvenience. Rest assured we have your contact details and we will call you today to help you with the renewal. 

Regards,
Team Acko",2020-07-14 15:01:31,com.acko.android,acko,2020,1,no response since day car insuance got expire need renewal no response,12
gp:AOqpTOHwSMX6-6fhxuhNhGY8TJ6KA0la8JnOUl97r6TP22K43-iJS1k6fUP2TVHgyNF_s6yUW1Iav0umz-rQIdA,Worst user experience and very slow. Many times can't see policy details showing 0 policies,1,0,7.6,2021-03-02 12:38:57,,,com.pms.activity,hdfc_ergo,2021,1,user experience slow many time not see policy detail show policy,11
gp:AOqpTOH3OfyLGc2vgCBp98ebFQAqbkpirHQ0pROSuFHRcAJ6bUyMlqPUWA1Rk1RqLkGtXiufG7-5SN2cjcUihA,Does not giving to customer proper communication and lack of properattendant to customer complaint and it happens usally no customer will give you a single star,1,0,9.5,2020-09-06 15:57:45,,,com.ba.cp.controller,bajaj_allianz,2020,1,not give customer proper communication lack properattendant customer complaint happen usally no customer give single star,16
gp:AOqpTOFznrSeLr5cngKW4hsFJOGMnpDyV0WlGJaht6R78cpZgY61HxfrUdzicJQpsLOXiAayrK4LuckMq70RYaw,Repeatedly required login. App didn't have information of policy details. Don't have network hospital list. After updating the app I can't find my policy.,1,0,7.4,2021-02-17 19:55:50,,,com.pms.activity,hdfc_ergo,2021,1,repeatedly require login app not information policy detail not network hospital list update app not find policy,17
gp:AOqpTOGM_sy9wZgRrPo5kcv8UgAU8_hB1mTsGCy2nhCqCR7DGmYZtkoT7G1CLdwjrrEtk3FiFi1Tja0uVePFXxs,Very slow app. Shame on hdfc,1,0,7.6,2021-03-20 09:48:31,,,com.pms.activity,hdfc_ergo,2021,1,slow app shame,3
gp:AOqpTOEewAoFRlsHo4GfUi6fTPvmIrBsSUV2P_2N33UrZejmn4hDioLXN9KDvWvFYFrlkO8fuoaiT7rr2xEQZw,Most wrost application I have seen in my life.,1,0,2.0.4,2020-09-22 18:13:22,"Dear Ashutosh, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2020-09-23 13:37:12,icici.lombard.ghi,icici_lombard,2020,1,wrost app see life,4
gp:AOqpTOETLX_cLjbadbQLWfB553kkglXclnbyjYqumOrEAXGhVzarB0v-TP4tvtEQYcIdaBZRu-Sig13H03kLBvw,Not able to longer to the app. When are try to login and enter my phone no then the page is just loading. There is a pop up on the Apollo Jinn app to install HDFC ergo app and when we try to login it doesn't login. Please get all the thing updated first and then inform customers about the change in app. Its very disappointing when you try and doesn't get a proper response. Pleasw fix this asap,1,8,7.2,2020-12-24 20:11:01,"Hi Sanni Parmar, We apologize for the inconvenience caused. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times. Take it easy! :)",2020-12-28 15:57:25,com.pms.activity,hdfc_ergo,2020,1,not able longer app try login enter phone no page load pop jinn app install app try login not login please get thing update first inform customer change app disappointing try not get proper response pleasw fix asap,38
gp:AOqpTOGhmmXONBR3rk0AyqlBmalQKYVG4FBoa4jgMImtMB9EXVo7o2-B3M7_egJdYazYu_PWNtuG0JWAp6L6c44,Nice app and pretty handy,5,0,6.5,2020-05-01 20:16:00,"Hi Nitin Kulshrestha, Thank you for the feedback on our app. We work towards the best customer experience and request your continuous support in our future endeavors. Take it easy! :)",2020-05-04 10:22:38,com.pms.activity,hdfc_ergo,2020,0,app pretty handy,3
gp:AOqpTOFPJPRg2Y_YS-AvFM7k3kqRfHBQTJgZBQOaxJOfsqxbNDrdeIkTfR_52aTU0jiXmVblPJGWQjDM0CGysA,My claim status can't visible very poor app,1,1,4.6,2019-10-19 21:32:32,"Dear Customer, 
We really appreciate you bringing this to our attention. We would like to investigate your issue. Please share your contact details with us at bagichelp@bajajallianz.co.in so that we can resolve the issue.",2019-10-20 07:49:51,com.ba.cp.controller,bajaj_allianz,2019,1,claim status not visible poor app,6
gp:AOqpTOHRRm8NXK66L37Juwr8LokfZIEMJnUwHq_W7RoswG35S_8PZmun9cDvbyozbDYyu8Din1im1f1cCbZapQo,***** Smoothest and Fastest Insurance Service. I Insured my Car and Mobiles purchased from Amazon. I had to cliam damages for both my car and two mobiles screen damage. Everytime process has been butter smooth. I strongly recommend Acko because they deserve for their hassle free service. 👍👍👍 Keep up good work Acko,5,0,1.0.1,2020-06-29 12:27:28,"Hi Kiran,

It is delightful to hear such positive words and it’s always a pleasure to serve our users. Kindly review us on FB - http://bit.ly/ackoplaystorerating as well. 

Regards,
Team Acko",2020-06-29 12:22:50,com.acko.android,acko,2020,0,smooth fast service insure car mobile purchase amazon cliam damage car two mobile screen damage everytime process butter smooth strongly recommend deserve hassle free service thumb thumb thumb keep work,30
gp:AOqpTOG5LY3puE7Y-F6xqfylv0XF5BmcKkgW7dyNN3O0ghPNGy23_5myMcS7h1CQItZxJa0Vp3W6SMwdVPjsVg,pls dont take bajaj policy because is not responsive,1,0,,2019-02-01 13:02:45,"Hello, apologies for the inconvenience. Request you to please share a brief of your query on mobile.support@bajajallianz.co.in in order to serve you better.",2019-02-01 14:45:58,com.ba.cp.controller,bajaj_allianz,2019,1,pls nt take policy not responsive,6
gp:AOqpTOFkAcRdk5S7fLjOR2DDAkth0imYNjpKRst4CqeGyawKRFhgYsz_qVpkDjptJcxfsUhbb2sgpE0k60tddM4,I am unable to link my policy thus can't track the same. It is showing policy has expired while it was renewed on time. What a pathetic app is this.,1,0,7.7,2021-05-24 19:12:24,"Hi Deb sarkar, We apologize for the inconvenience caused. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times.

Take it easy! :)",2021-05-25 10:32:36,com.pms.activity,hdfc_ergo,2021,1,unable link policy thus not track show policy expire renew time app,12
gp:AOqpTOFTJqUyg8Iw_kWF_B3yqm-EZ7SC7gGxNR6aeKxvJEFCN6k5bScBbAl9a9UHLQwH8ehlA2DlGkho_GteQX0,Worst Experience I had made a claim of my bike silencer which met an accident but the your team has denied the claim giving us the lame reasons. Pathetic experience will never buy the insurance again. Thank you.,1,0,3.0.2,2021-03-10 15:22:36,"Hello Ajay,

We certainly don't want you to feel this way. Kindly write to us at hello@acko.com regarding your concern along with your contact number so that our team can assist you accordingly.

Regards,
Team ACKO",2021-03-10 16:04:49,com.acko.android,acko,2021,1,experience make claim bike silencer meet accident team deny claim give lame reason experience never buy thank,17
gp:AOqpTOFzMM0RPq4OS8gqLURDcyhDstK9sA2I_MJT3Xk1844aGs_y217-Np7vS8pBzTGFkTmGPx3I07iv1hOURso,The app is extremely slow,1,0,1.0.1,2020-02-05 19:30:37,"Hi Parin, 

We are sorry that you're having issues with the app. Can you write to us at jatin.bhagat@acko.tech. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue.

Regards,
Team Acko",2020-02-06 12:19:35,com.acko.android,acko,2020,1,app extremely slow,3
gp:AOqpTOF55ZVBCnvrGtTMJdHOMEbz4Xmap38AUteajyBZr8aNB8xH5iJcwnei21Yh2OaMb56zE1OATDc8fbsRcXI,Worst app. Can't even log in..!!,1,0,7.2,2021-01-22 13:01:17,"Hi Lakshminarayan Nandiraju, We apologize for the inconvenience caused. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times. Take it easy! :)",2021-01-25 09:16:07,com.pms.activity,hdfc_ergo,2021,1,app not even log,4
gp:AOqpTOH1abcpM8BXZYU0hJLwE3B0mQHv5k1eR3oxw9mDA-C2b38SD0wzXTNfsZ-uPRxClakrkRdRJxpWC38NiQ,Worst insurance app ever .if you applied for claim after your death only you will received your claim amount ( this also not possible).,1,0,2.0.4,2020-09-26 17:25:36,"Dear Sabari Dhanyan, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2020-09-26 20:38:39,icici.lombard.ghi,icici_lombard,2020,1,app ever apply claim death received claim amount also not possible,11
gp:AOqpTOHmqP8XdvodwGlmh3Yukv2BRYYV7uBgS2i4PriDdfknsHTgUBN5owHnNVKdVEOmKJTBKn9PWq5pKJrwLw,"Wonderful App , easy to use",5,0,11.2,2020-12-11 22:42:33,,,com.ba.cp.controller,bajaj_allianz,2020,0,wonderful app easy use,4
